MOF_name,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,LPD,PLD,SA_grav,VF,PSSD,density,Fugacity,chg,bond_length,eps_eff,sig_eff,loading,PC1,PC2
OPT_cut_sym_8_mc_9_sym_3_on_2_2B_4Br_2B_4Br,0.00316713,0.0,0.00601754,0.0,0.0,0.0,0.0,0.00110849,0.0,0.0,0.0,0.0,0.00063343,0.0,0.0,0.00031671,0.00031671,0.0,0.0,0.00023753,24.46471,20.33417,1802.996192,0.852299,6.79503171737907,1.5601257915116,10000000.0,0.0,0.0,105.0,3.0,8.946954,0.8584922628303618,1.5474808164644958
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_2SH,0.0,0.0,0.00659559,0.0,0.0,0.0,0.0,0.00446172,0.0,0.0,0.0,0.0,0.00077595,0.0,0.0,0.00038798,0.00038798,0.0015519,0.0,0.00029098,43.3365,41.07628,3145.356674,0.845441,14.0763616518404,2.8213770475238,10000000.0,0.9,1.2,30.0,3.6,9.542622,4.87640578017483,3.829449413474952
OPT_rhrb_sym_5_mc_2_1B_4F,0.0,0.0,0.00719555,0.0,0.0,0.00089944,0.00359777,0.0,0.0,0.0,0.0,0.0,0.00359777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5647,12.13506,3224.348467,0.845743,8.68028131588257,2.2346098916921,10000000.0,0.0,0.0,105.0,3.0,12.62534,1.3771655442996864,1.049876686091694
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_4CN_2B_4CN,0.0,0.00207878,0.00394968,0.0,0.0,0.00010394,0.0,0.00031182,0.00207878,0.0,0.0,0.0,0.00041576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25204,29.40501,5268.121198,0.899638,14.0285137908445,5.2323587355202,10000000.0,0.9,1.13,35.0,3.54,17.94065,6.03402140466341,2.0470617081657023
OPT_phx_sym_5_mc_2_sym_3_on_2_1B_4H_1B_4H,0.0,0.0,0.00941928,0.0,0.0,0.00040953,0.0,0.00532394,0.0,0.0,0.0,0.0,0.00163814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06018,10.06832,6013.850122,0.862682,2.15708530540372,3.0351522681613,1000.0,0.0,1.2,30.0,5.1,0.0023365,0.4981678242091276,-2.1289193450134665
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2NO2_2B_2NO2,0.0,0.0,0.00404313,0.0,0.0,0.0001064,0.0,0.00138318,0.0,0.00106398,0.0,0.00212796,0.00042559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.74778,29.39796,5309.238911,0.916679,14.1444394353222,5.354226582198,10000000.0,0.9,1.13,35.0,3.54,18.897514,6.131985388428681,1.9574568646057324
OPT_ssa_sym_5_mc_2_sym_5_on_9_2B_2OH,0.0,0.0,0.00573519,0.0,0.0,0.00019777,0.0,0.00336201,0.0,0.0,0.0,0.0,0.00079106,0.0,0.00158212,0.0,0.0,0.0,0.0,0.0,32.19484,30.4564,5026.810913,0.886069,11.2269451114726,4.2466931048244,10000000.0,0.0,0.0,250.0,3.0,144.73645,4.300178387947666,1.2404761429105229
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_4CN_2B_4CN,0.0,0.00207878,0.00394968,0.0,0.0,0.00010394,0.0,0.00031182,0.00207878,0.0,0.0,0.0,0.00041576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25204,29.40501,5268.121198,0.899638,14.0285137908445,5.2323587355202,7750000.0,0.9,1.13,35.0,3.54,14.322701,6.03402140466341,2.0470617081657023
OPT_sty_sym_5_mc_2_sym_3_on_2_1B_4Br_ntn_edge,0.0032041,0.0,0.00801024,0.0,0.0,0.00040051,0.0,0.00120154,0.0,0.0,0.0,0.0,0.00160205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86796,18.80821,1812.585895,0.822541,5.3648362087436,1.2880934718476,10000000.0,0.0,0.0,105.0,3.0,8.684073,0.12787177740939726,1.1755648543690231
OPT_the_sym_8_mc_9_sym_3_on_2_2B_2CN,0.0,0.00169539,0.00635771,0.0,0.0,0.0,0.0,0.00296693,0.00169539,0.0,0.0,0.0,0.00084769,0.0,0.0,0.00042385,0.00042385,0.0,0.0,0.00031789,33.55356,23.11441,3815.196755,0.857145,9.41010751547083,3.3533682794932,10000000.0,0.0,0.0,250.0,3.0,108.764465,2.9823300390932537,1.3447616877040145
OPT_ssa_sym_5_mc_2_2B_4Br,0.00257454,0.0,0.00450544,0.0,0.0,0.00032182,0.0,0.0,0.0,0.0,0.0,0.0,0.00128727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.28557,24.37237,2018.139392,0.875613,6.91210912029244,1.7333839584311,10000000.0,0.0,0.0,105.0,3.0,9.884037,1.4089783974472745,1.6354400711166068
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2NO2_2B_2NO2,0.0,0.0,0.00404313,0.0,0.0,0.0001064,0.0,0.00138318,0.0,0.00106398,0.0,0.00212796,0.00042559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.74778,29.39796,5309.238911,0.916679,14.1444394353222,5.354226582198,10000000.0,0.9,1.6,35.0,3.98,17.226292,6.131985388428681,1.9574568646057324
OPT_lim_sym_5_mc_2_sym_3_on_2_1B_4CN_ntn_edge,0.0,0.01149639,0.02874098,0.0,0.0,0.00143705,0.0,0.00431115,0.01149639,0.0,0.0,0.0,0.0057482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62005,4.57983,130.961462,0.222298,1.48860850375734,0.7238683560393,33500.0,0.5,1.2,95.0,5.1,0.6421523,-4.6629449245561805,1.6334095887400353
OPT_csq_sym_5_on_9_sym_8_mc_9_1B_4Br,0.0053992,0.0,0.01147331,0.0,0.0,0.0,0.0,0.0033745,0.0,0.0,0.0,0.0,0.0026996,0.0,0.0,0.0013498,0.0013498,0.0,0.0,0.00101235,25.9222,25.01084,556.137856,0.61613,10.8256218648966,0.694123929198,33500.0,0.9,1.6,30.0,5.3,0.01652026,0.39367551483761715,3.905912862849448
OPT_lvtb_sym_5_mc_2_sym_5_on_9_1B_4H,0.0,0.0,0.01796746,0.0,0.0,0.00105691,0.0,0.00951218,0.0,0.0,0.0,0.0,0.00422764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98539,6.62164,4221.049522,0.747498,1.36670799157775,1.6719247815125,150000.0,0.0,0.0,55.0,3.6,0.2317431,-1.3189015870837992,-1.294721183588838
OPT_stp_sym_7_mc_4_sym_5_on_11_1B_2F,0.0,0.0,0.00905325,0.0,0.00041151,0.0,0.00164604,0.00288058,0.0,0.0,0.0,0.0,0.00164604,0.00013717,0.0,0.0,0.0,0.0,0.0,0.0,25.50044,23.97416,3767.838762,0.857076,8.3857377055956,2.7044994209195,10000000.0,0.0,0.0,250.0,3.0,86.18427,2.226118405084248,1.0626201169721237
OPT_rhrb_sym_5_on_9_sym_5_mc_2_1B_2Br,0.002582,0.0,0.01097348,0.0,0.0,0.0006455,0.0,0.0032275,0.0,0.0,0.0,0.0,0.002582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0133,10.00011,2066.840579,0.797347,7.62776167472119,1.4213467320623,10000000.0,0.0,0.0,105.0,3.0,9.479126,0.196129441656734,1.3633772140883031
OPT_csq_sym_5_on_9_sym_8_mc_9_1B_4Br,0.0053992,0.0,0.01147331,0.0,0.0,0.0,0.0,0.0033745,0.0,0.0,0.0,0.0,0.0026996,0.0,0.0,0.0013498,0.0013498,0.0,0.0,0.00101235,25.9222,25.01084,556.137856,0.61613,10.8256218648966,0.694123929198,1000.0,0.9,1.6,30.0,5.3,1e-07,0.39367551483761715,3.905912862849448
OPT_hwx_sym_3_on_1_sym_7_mc_4_2B_2Br,0.00200126,0.0,0.00700443,0.0,0.00025016,0.0,0.0,0.00200126,0.0,0.00050032,0.0,0.0,0.00100063,8.339e-05,0.0,0.0,0.0,0.0,0.0,0.0,18.30835,15.12473,3227.02625,0.876929,4.18052270062548,2.1248701326581,10000000.0,0.9,1.13,197.0,3.54,54.699116,0.4561099245814317,-0.13921292278555605
OPT_ssa_sym_5_mc_2_sym_5_on_9_1B_2F,0.0,0.0,0.01007976,0.0,0.0,0.00059293,0.00237171,0.00296464,0.0,0.0,0.0,0.0,0.00237171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.81283,20.07354,3185.707984,0.799256,6.0338012973826,2.1309986455007,10000000.0,0.0,0.0,105.0,3.0,13.12858,0.8805030754748626,0.764079457279804
OPT_rhrb_sym_5_mc_2_sym_5_on_9_1B_2NH2,0.0,0.0,0.01098953,0.0,0.0,0.00064644,0.0,0.00840376,0.0,0.0,0.00258577,0.0,0.00258577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.40001,10.54644,3311.440041,0.789688,8.25439848722465,2.3239786573039,8250000.0,0.0,0.0,105.0,3.0,12.004999,1.0196864627040987,0.9527801972070831
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2CF3_ntn_edge,0.0,0.0,0.00900824,0.00180165,0.0,0.00045041,0.00540495,0.00315288,0.0,0.0,0.0,0.0,0.00180165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.63402,12.14166,3154.028222,0.803619,8.04218725738422,2.0543204950584,10000000.0,0.0,0.0,105.0,3.0,12.549972,0.9645146557253651,1.0399558430108478
OPT_csq_sym_5_on_9_sym_8_mc_9_1B_4Br,0.0053992,0.0,0.01147331,0.0,0.0,0.0,0.0,0.0033745,0.0,0.0,0.0,0.0,0.0026996,0.0,0.0,0.0013498,0.0013498,0.0,0.0,0.00101235,25.9222,25.01084,556.137856,0.61613,10.8256218648966,0.694123929198,10000000.0,0.9,1.2,30.0,3.6,1.89553,0.39367551483761715,3.905912862849448
OPT_the_sym_8_mc_9_sym_3_on_2_2B_2NH2,0.0,0.0,0.0064506,0.0,0.0,0.0,0.0,0.0064506,0.0,0.0,0.00172016,0.0,0.00086008,0.0,0.0,0.00043004,0.00043004,0.0,0.0,0.00032253,34.12524,24.27926,4227.365575,0.864995,9.2752562260246,3.6494293667974,10000000.0,0.0,0.0,250.0,3.0,119.21872,3.290488340676403,1.1499734733302724
OPT_rhrb_sym_5_on_9_sym_5_mc_2_2B_2CN,0.0,0.0017045,0.00617881,0.0,0.0,0.00021306,0.0,0.00191756,0.0017045,0.0,0.0,0.0,0.00085225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75042,16.65987,4946.952003,0.875156,11.3408816294294,4.0782105710753,10000000.0,0.0,0.0,250.0,3.0,135.53189,3.706458530537374,0.9963019503639724
OPT_the_sym_8_mc_9_sym_3_on_1_1B_4F,0.0,0.0,0.00897051,0.0,0.0,0.0,0.00448525,0.00224263,0.0,0.00112131,0.0,0.0,0.00224263,0.0,0.0,0.00112131,0.00112131,0.0,0.0,0.00084098,24.93458,16.16643,2117.370581,0.788811,7.43327530637343,1.6756075352093,10000000.0,0.0,0.0,105.0,3.0,9.869898,0.6143212468207128,1.538285935106913
OPT_the_sym_8_mc_9_sym_3_on_1_1B_2OH,0.0,0.0,0.00900874,0.0,0.0,0.0,0.0,0.00675656,0.0,0.00112609,0.0,0.0,0.00225219,0.0,0.00225219,0.00112609,0.00112609,0.0,0.0,0.00084457,23.24341,16.19578,2439.759899,0.789508,7.04298458583462,1.9061607000518,10000000.0,0.0,0.0,105.0,3.0,11.2610235,0.6284245283197174,1.2253464385732877
OPT_rhrb_sym_5_mc_2_sym_5_on_9_1B_4F,0.0,0.0,0.01101085,0.0,0.0,0.0006477,0.00518158,0.0006477,0.0,0.0,0.0,0.0,0.00259079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.63683,11.31714,2718.149164,0.808974,8.15925739060778,1.9181697156455,10000000.0,0.0,0.0,105.0,3.0,12.01747,0.8536248633391571,1.2368984591507457
OPT_ssa_sym_5_mc_2_sym_5_on_11_1B_2NO2,0.0,0.0,0.00907703,0.0,0.0,0.00041259,0.0,0.00288815,0.0,0.00165037,0.0,0.00330074,0.00165037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90601,22.94497,3205.968021,0.805034,5.07256139348168,2.1688134440608,10000000.0,0.0,0.0,105.0,3.0,13.757816,1.1267242357691056,0.7898216303279122
OPT_fcu_sym_12_mc_11_1B_4CN,0.0,0.01019371,0.02038741,0.0,0.0,0.0,0.0,0.00169895,0.01019371,0.0,0.0,0.0,0.01019371,0.00169895,0.0,0.0,0.00169895,0.0,0.0,0.00254843,6.71591,2.31197,176.683309,0.25938,1.75204844091266,0.6261788372169,33500.0,0.3,1.2,95.0,5.1,0.4974978,-4.604644825805748,1.5319255140268233
OPT_fcu_sym_12_mc_11_1B_4CN,0.0,0.01019371,0.02038741,0.0,0.0,0.0,0.0,0.00169895,0.01019371,0.0,0.0,0.0,0.01019371,0.00169895,0.0,0.0,0.00169895,0.0,0.0,0.00254843,6.71591,2.31197,176.683309,0.25938,1.75204844091266,0.6261788372169,150000.0,0.5,1.2,95.0,5.1,0.6653174,-4.604644825805748,1.5319255140268233
OPT_stp_sym_5_on_9_sym_7_mc_4_1B_2SH,0.0,0.0,0.00979515,0.0,0.00057619,0.0,0.0,0.00518567,0.0,0.0,0.0,0.0,0.00230474,0.00019206,0.0,0.0,0.0,0.00230474,0.0,0.0,21.33773,19.87657,2569.090369,0.7727,7.49618609613655,1.9556408535328,10000000.0,0.0,0.0,105.0,3.0,12.959891,0.8053409650047576,1.3939335072237384
OPT_the_sym_8_mc_9_sym_3_on_2_2B_2CH3,0.0,0.0,0.00642333,0.00171289,0.0,0.0,0.0,0.00813621,0.0,0.0,0.0,0.0,0.00085644,0.0,0.0,0.00042822,0.00042822,0.0,0.0,0.00032117,33.53463,24.18742,4230.032046,0.847687,9.95906999283839,3.7030634473425,10000000.0,0.0,0.0,250.0,3.0,118.741455,3.3085141335505113,1.2894266125170082
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_2OH_ntn_edge,0.0,0.0,0.01626247,0.0,0.0,0.0,0.0,0.00894436,0.0,0.0,0.0,0.0,0.00325249,0.0,0.00325249,0.0,0.00027104,0.0,0.00108416,0.0,10.35852,5.99156,2996.300946,0.729243,2.09257007384303,1.5696322290064,10000000.0,0.9,1.13,197.0,3.54,32.037132,-1.565136874638697,-0.6240388859907315
OPT_rhrb_sym_5_on_9_sym_5_mc_2_2B_4F,0.0,0.0,0.0061968,0.0,0.0,0.00021368,0.00341892,0.00021368,0.0,0.0,0.0,0.0,0.00085473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.22459,19.05431,4004.984912,0.893419,11.4402658328454,3.60928510916,10000000.0,0.0,0.0,250.0,3.0,122.77133,3.680621729927134,1.6167802279935177
OPT_ssa_sym_5_mc_2_sym_5_on_9_1B_4F,0.0,0.0,0.01015464,0.0,0.0,0.00059733,0.00477866,0.00059733,0.0,0.0,0.0,0.0,0.00238933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.43804,19.87836,2684.134642,0.782885,6.04072310017697,1.8012513216845,10000000.0,0.0,0.0,105.0,3.0,11.173846,0.5634541140143361,1.048212536874289
OPT_ssa_sym_5_mc_2_sym_5_on_9_2B_2NO2,0.0,0.0,0.00567505,0.0,0.0,0.00019569,0.0,0.00176122,0.0,0.00156553,0.0,0.00313106,0.00078277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.34321,28.16893,3727.272646,0.852763,8.59954074779449,3.1244653274331,8250000.0,0.0,0.0,250.0,3.0,96.386955,2.8939514966287945,1.3930041068026349
OPT_the_sym_8_mc_9_sym_3_on_2_1B_2NH2,0.0,0.0,0.00989795,0.0,0.0,0.0,0.0,0.00989795,0.0,0.0,0.00219954,0.0,0.00219954,0.0,0.0,0.00109977,0.00109977,0.0,0.0,0.00082483,23.34925,15.20197,2587.610683,0.774971,6.85914998760279,1.972575193996,10000000.0,0.0,0.0,105.0,3.0,11.582011,0.5557391599872143,1.120349135615898
OPT_cut_sym_8_mc_9_sym_3_on_2_2B_2NO2_2B_2NO2,0.0,0.0,0.00597723,0.0,0.0,0.0,0.0,0.00267402,0.0,0.00157295,0.0,0.00314591,0.00062918,0.0,0.0,0.00031459,0.00031459,0.0,0.0,0.00023594,29.27995,23.2628,3647.527665,0.859064,8.78596520819219,3.1811977749732,10000000.0,0.0,0.0,250.0,3.0,103.5403,2.5840107492322866,1.1657974462259681
OPT_rhrb_sym_5_on_9_sym_5_mc_2_1B_4F,0.0,0.0,0.01101065,0.0,0.0,0.00064769,0.00518148,0.00064769,0.0,0.0,0.0,0.0,0.00259074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.61041,11.31071,2721.526016,0.80941,8.08278626665766,1.9182045908184,8250000.0,0.0,0.0,105.0,3.0,10.151756,0.8434944961139216,1.218341316135674
OPT_the_sym_8_mc_9_sym_3_on_1_2B_2F,0.0,0.0,0.00594357,0.0,0.0,0.0,0.00169816,0.00254724,0.0,0.00042454,0.0,0.0,0.00084908,0.0,0.0,0.00042454,0.00042454,0.0,0.0,0.00031841,37.50995,25.9418,3816.725861,0.896559,9.96510893311009,3.576548309065,10000000.0,0.0,0.0,250.0,3.0,121.56662,3.655682262809986,1.562381220097202
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_2NH2,0.0,0.0,0.00664949,0.0,0.0,0.0,0.0,0.00606277,0.0,0.0,0.00156459,0.0,0.00078229,0.0,0.0,0.00039115,0.00039115,0.0,0.0,0.00029336,43.4424,42.17199,3837.696024,0.849406,15.5775233456401,3.266017280685,8250000.0,0.9,1.2,30.0,3.6,9.210279,5.485280787384145,3.806473679632278
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_2F,0.0,0.0,0.00654555,0.0,0.0,0.0,0.00154013,0.00288774,0.0,0.0,0.0,0.0,0.00077006,0.0,0.0,0.00038503,0.00038503,0.0,0.0,0.00028877,43.68132,42.41282,3696.748678,0.878425,15.836202906946,3.2238808667768,1000.0,0.0,0.0,250.0,4.6,0.03910756,5.599583045117352,3.85690850255583
OPT_ssa_sym_5_on_9_sym_5_mc_2_2B_2Br,0.00155221,0.0,0.00562674,0.0,0.0,0.00019403,0.0,0.00174623,0.0,0.0,0.0,0.0,0.0007761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.51556,23.9926,2805.940688,0.88476,6.98820504149294,2.3910864434262,10000000.0,0.9,1.6,195.0,5.3,21.232758,1.8499210955504564,1.1714439555091383
OPT_the_sym_8_mc_9_sym_3_on_2_2B_2CH3,0.0,0.0,0.00642333,0.00171289,0.0,0.0,0.0,0.00813621,0.0,0.0,0.0,0.0,0.00085644,0.0,0.0,0.00042822,0.00042822,0.0,0.0,0.00032117,33.53463,24.18742,4230.032046,0.847687,9.95906999283839,3.7030634473425,8250000.0,0.0,0.0,250.0,3.0,112.531685,3.3085141335505113,1.2894266125170082
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_2NH2,0.0,0.0,0.00664949,0.0,0.0,0.0,0.0,0.00606277,0.0,0.0,0.00156459,0.0,0.00078229,0.0,0.0,0.00039115,0.00039115,0.0,0.0,0.00029336,43.4424,42.17199,3837.696024,0.849406,15.5775233456401,3.266017280685,10000000.0,0.9,1.2,30.0,3.6,10.804027,5.485280787384145,3.806473679632278
OPT_stp_sym_5_on_9_sym_7_mc_4_1B_4F,0.0,0.0,0.00978851,0.0,0.00057579,0.0,0.00460636,0.00057579,0.0,0.0,0.0,0.0,0.00230318,0.00019193,0.0,0.0,0.0,0.0,0.0,0.0,22.9966,21.72373,2585.551481,0.807148,7.46351092840496,1.89290270856,10000000.0,0.0,0.0,105.0,3.0,12.276903,1.101805001802181,1.4484803187012583
OPT_csq_sym_5_on_9_sym_8_mc_9_1B_4CN,0.0,0.00535937,0.01138865,0.0,0.0,0.0,0.0,0.0033496,0.00535937,0.0,0.0,0.0,0.00267968,0.0,0.0,0.00133984,0.00133984,0.0,0.0,0.00100488,25.6152,24.50602,876.749156,0.572204,10.6418070017396,1.1411725615689,1000.0,0.9,1.6,30.0,5.3,1e-07,0.40119605258927293,3.7294807610693215
OPT_the_sym_8_mc_9_sym_3_on_2_1B_4H,0.0,0.0,0.00996828,0.0,0.0,0.0,0.0,0.00775311,0.0,0.0,0.0,0.0,0.00221517,0.0,0.0,0.00110759,0.00110759,0.0,0.0,0.00083069,25.0946,17.10405,2858.315502,0.813454,7.17258902460344,2.1962372365166,10000000.0,0.0,0.0,105.0,3.0,13.073562,1.0799009909706208,1.0740132661229376
OPT_ssa_sym_5_mc_2_sym_5_on_9_2B_2NO2,0.0,0.0,0.00567505,0.0,0.0,0.00019569,0.0,0.00176122,0.0,0.00156553,0.0,0.00313106,0.00078277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.34321,28.16893,3727.272646,0.852763,8.59954074779449,3.1244653274331,10000000.0,0.0,0.0,250.0,3.0,101.08192,2.8939514966287945,1.3930041068026349
OPT_reo_sym_8_mc_9_2B_4H,0.0,0.0,0.00915225,0.0,0.0,0.0,0.0,0.00784478,0.0,0.0,0.0,0.0,0.00261493,0.0,0.0,0.00130746,0.00130746,0.0,0.0,0.0009806,26.31244,12.92607,2937.914129,0.807692,8.34670322116486,2.0692174713672,10000000.0,0.0,0.0,105.0,3.0,12.170583,1.0063488665959401,1.1826779182747127
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2NO2_2B_2NO2,0.0,0.0,0.00404313,0.0,0.0,0.0001064,0.0,0.00138318,0.0,0.00106398,0.0,0.00212796,0.00042559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.74778,29.39796,5309.238911,0.916679,14.1444394353222,5.354226582198,7750000.0,0.9,1.13,35.0,3.54,15.091007,6.131985388428681,1.9574568646057324
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_4Br_2B_4Br,0.00213825,0.0,0.00406268,0.0,0.0,0.00010691,0.0,0.00032074,0.0,0.0,0.0,0.0,0.00042765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.16305,29.56315,2500.291797,0.918076,14.1352457262107,2.5778699968142,10000000.0,0.9,1.13,35.0,3.54,9.163803,4.555245015808157,3.674014211103836
OPT_stu_sym_5_mc_2_sym_3_on_2_2B_2CF3_2B_2CF3,0.0,0.0,0.00464714,0.00122293,0.0,0.00012229,0.0036688,0.00158981,0.0,0.0,0.0,0.0,0.00048917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.16233,29.09951,4455.218999,0.887059,10.2845186894099,3.8258808683478,10000000.0,0.0,0.0,250.0,3.0,129.20943,3.9703938874233393,1.4148861865392486
OPT_rhrb_sym_5_mc_2_sym_5_on_9_1B_2SH,0.0,0.0,0.01096164,0.0,0.0,0.0006448,0.0,0.00580322,0.0,0.0,0.0,0.0,0.00257921,0.0,0.0,0.0,0.0,0.00257921,0.0,0.0,26.16339,9.78423,2891.997105,0.781675,7.89842915455026,1.9911273666445,10000000.0,0.0,0.0,105.0,3.0,13.019416,0.6176728613737762,1.0573450762201735
OPT_lvtb_sym_5_mc_2_sym_5_on_9_1B_2OH,0.0,0.0,0.01570236,0.0,0.0,0.00092367,0.0,0.00831302,0.0,0.0,0.0,0.0,0.00369467,0.0,0.00369467,0.0,0.0,0.0,0.0,0.0,8.87694,5.91749,3670.89096,0.718812,1.27459238287596,1.610643619763,82500.0,0.0,0.0,55.0,3.6,0.10288715,-1.6267711117400543,-1.0607270989142996
OPT_lvtb_sym_5_mc_2_sym_5_on_9_1B_2OH,0.0,0.0,0.01570236,0.0,0.0,0.00092367,0.0,0.00831302,0.0,0.0,0.0,0.0,0.00369467,0.0,0.00369467,0.0,0.0,0.0,0.0,0.0,8.87694,5.91749,3670.89096,0.718812,1.27459238287596,1.610643619763,57500.0,0.0,0.0,55.0,3.6,0.07319307,-1.6267711117400543,-1.0607270989142996
OPT_the_sym_8_mc_9_sym_3_on_2_2B_2F,0.0,0.0,0.0063252,0.0,0.0,0.0,0.00168672,0.00295176,0.0,0.0,0.0,0.0,0.00084336,0.0,0.0,0.00042168,0.00042168,0.0,0.0,0.00031626,35.75824,25.44284,3963.489114,0.893083,9.73439698967073,3.6098050258467,8250000.0,0.0,0.0,250.0,3.0,116.17133,3.5330653768040055,1.378426719059798
OPT_rhrb_sym_5_mc_2_1B_2CH3,0.0,0.0,0.00719162,0.00179791,0.0,0.00089895,0.0,0.00719162,0.0,0.0,0.0,0.0,0.00359581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.52197,11.71179,3947.466212,0.822662,8.45992978158865,2.6197420931165,10000000.0,0.0,0.0,105.0,3.0,14.848601,1.4878443291157537,0.6596671629245334
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_2CH3,0.0,0.0,0.00669063,0.00157427,0.0,0.0,0.0,0.00767455,0.0,0.0,0.0,0.0,0.00078713,0.0,0.0,0.00039357,0.00039357,0.0,0.0,0.00029517,43.31923,41.91938,3609.00991,0.825706,15.5909058651935,3.2776630571703,7750000.0,0.9,1.13,35.0,3.54,8.961102,5.335727406556362,3.935490046674094
OPT_stp_sym_5_on_9_sym_7_mc_4_1B_2OH,0.0,0.0,0.00986367,0.0,0.00058022,0.0,0.0,0.00522194,0.0,0.0,0.0,0.0,0.00232086,0.00019341,0.00232086,0.0,0.0,0.0,0.0,0.0,22.77384,20.9023,3054.950179,0.796424,7.60870484693534,2.255167211153,10000000.0,0.0,0.0,105.0,3.0,14.271288,1.2575732159577682,1.2033958476711728
OPT_the_sym_8_mc_9_sym_3_on_2_2B_2SH,0.0,0.0,0.00640607,0.0,0.0,0.0,0.0,0.00469778,0.0,0.0,0.0,0.0,0.00085414,0.0,0.0,0.00042707,0.00042707,0.00170828,0.0,0.0003203,34.50263,24.0153,3529.527981,0.862072,10.127740022717,3.1202283310936,10000000.0,0.0,0.0,250.0,3.0,100.95507,3.05758163090409,1.707120755630744
OPT_ssa_sym_5_on_9_sym_5_mc_2_2B_2Br,0.00155221,0.0,0.00562674,0.0,0.0,0.00019403,0.0,0.00174623,0.0,0.0,0.0,0.0,0.0007761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.51556,23.9926,2805.940688,0.88476,6.98820504149294,2.3910864434262,10000000.0,0.0,0.0,105.0,3.0,13.644113,1.8499210955504564,1.1714439555091383
OPT_the_sym_8_mc_9_sym_3_on_2_1B_2OH,0.0,0.0,0.00993264,0.0,0.0,0.0,0.0,0.00772539,0.0,0.0,0.0,0.0,0.00220725,0.0,0.00220725,0.00110363,0.00110363,0.0,0.0,0.00082772,23.36621,16.16046,2521.86603,0.784431,7.13058171060311,1.951838427046,10000000.0,0.0,0.0,105.0,3.0,11.450944,0.6626574801170914,1.218921233421437
OPT_rhrb_sym_5_mc_2_sym_5_on_9_1B_2NH2,0.0,0.0,0.01098953,0.0,0.0,0.00064644,0.0,0.00840376,0.0,0.0,0.00258577,0.0,0.00258577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.40001,10.54644,3311.440041,0.789688,8.25439848722465,2.3239786573039,10000000.0,0.0,0.0,105.0,3.0,14.21574,1.0196864627040987,0.9527801972070831
OPT_tru_sym_5_mc_2_sym_3_on_2_1B_4Br_1B_4Br_1B_4Br_1B_4Br,0.00367139,0.0,0.00856658,0.0,0.0,0.00030595,0.0,0.0012238,0.0,0.0,0.0,0.0,0.0012238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.97334,9.74954,2183.581869,0.847753,6.25907695953662,1.3796316482415,10000000.0,0.0,0.0,105.0,3.0,9.331299,0.17229765267545438,0.9154565570152842
